title,sponsor,status,date,url,pdf_url,source,category,summary,text_content,analysis_status,created_at
"The Technopolis Bill, 2024",National Assembly,Published,2024-01-01,https://www.parliament.go.ke/sites/default/files/2024-02/The%20Technopolis%20Bill%2C%202024.pdf,https://www.parliament.go.ke/sites/default/files/2024-02/The%20Technopolis%20Bill%2C%202024.pdf,National Assembly Bills,Legislative,"Bill before Parliament: The Technopolis Bill, 2024. Source: National Assembly Bills.",Full text unavailable at scrape time but available at: https://www.parliament.go.ke/sites/default/files/2024-02/The%20Technopolis%20Bill%2C%202024.pdf,pending,2026-02-11T03:02:53.731212
"The Kenya National Councill For Population And Development Bill, 2023",National Assembly,Published,2023-01-01,https://www.parliament.go.ke/sites/default/files/2024-02/The%20Kenya%20National%20Councill%20For%20Population%20And%20Development%20Bill%2C%202023.pdf,https://www.parliament.go.ke/sites/default/files/2024-02/The%20Kenya%20National%20Councill%20For%20Population%20And%20Development%20Bill%2C%202023.pdf,National Assembly Bills,Legislative,"Bill before Parliament: The Kenya National Councill For Population And Development Bill, 2023. Source: National Assembly Bills.",Full text unavailable at scrape time but available at: https://www.parliament.go.ke/sites/default/files/2024-02/The%20Kenya%20National%20Councill%20For%20Population%20And%20Development%20Bill%2C%202023.pdf,pending,2026-02-11T03:02:53.731212
"The Treaty Making And Ratification (amendment) Bill, 2024",National Assembly,Amendment,2024-01-01,https://www.parliament.go.ke/sites/default/files/2024-02/The%20Treaty%20Making%20And%20Ratification%20%28Amendment%29%20Bill%2C%202024.pdf,https://www.parliament.go.ke/sites/default/files/2024-02/The%20Treaty%20Making%20And%20Ratification%20%28Amendment%29%20Bill%2C%202024.pdf,National Assembly Bills,Legislative,"Bill before Parliament: The Treaty Making And Ratification (amendment) Bill, 2024. Source: National Assembly Bills.",Full text unavailable at scrape time but available at: https://www.parliament.go.ke/sites/default/files/2024-02/The%20Treaty%20Making%20And%20Ratification%20%28Amendment%29%20Bill%2C%202024.pdf,pending,2026-02-11T03:02:53.731821
"The Persons With Disabilities (amendment) Bill, 2023",National Assembly,Amendment,2023-01-01,https://www.parliament.go.ke/sites/default/files/2024-02/THE%20PERSONS%20WITH%20DISABILITIES%20%28AMENDMENT%29%20BILL%2C%202023%20%282%29.pdf,https://www.parliament.go.ke/sites/default/files/2024-02/THE%20PERSONS%20WITH%20DISABILITIES%20%28AMENDMENT%29%20BILL%2C%202023%20%282%29.pdf,National Assembly Bills,Legislative,"Bill before Parliament: The Persons With Disabilities (amendment) Bill, 2023. Source: National Assembly Bills.",Full text unavailable at scrape time but available at: https://www.parliament.go.ke/sites/default/files/2024-02/THE%20PERSONS%20WITH%20DISABILITIES%20%28AMENDMENT%29%20BILL%2C%202023%20%282%29.pdf,pending,2026-02-11T03:02:53.732332
"The Statutory Instruments(amendment) Bill, 2024",National Assembly,Amendment,2024-01-01,https://www.parliament.go.ke/sites/default/files/2024-02/THE%20STATUTORY%20INSTRUMENTS%28AMENDMENT%29%20BILL%2C%202024.pdf,https://www.parliament.go.ke/sites/default/files/2024-02/THE%20STATUTORY%20INSTRUMENTS%28AMENDMENT%29%20BILL%2C%202024.pdf,National Assembly Bills,Legislative,"Bill before Parliament: The Statutory Instruments(amendment) Bill, 2024. Source: National Assembly Bills.",Full text unavailable at scrape time but available at: https://www.parliament.go.ke/sites/default/files/2024-02/THE%20STATUTORY%20INSTRUMENTS%28AMENDMENT%29%20BILL%2C%202024.pdf,pending,2026-02-11T03:02:53.732922
"The Sexual Offences (amendment) , Bill ,2023",National Assembly,Amendment,2023-01-01,https://www.parliament.go.ke/sites/default/files/2024-02/THE%20SEXUAL%20OFFENCES%20%28AMENDMENT%29%20%2C%20BILL%20%2C2023.pdf,https://www.parliament.go.ke/sites/default/files/2024-02/THE%20SEXUAL%20OFFENCES%20%28AMENDMENT%29%20%2C%20BILL%20%2C2023.pdf,National Assembly Bills,Legislative,"Bill before Parliament: The Sexual Offences (amendment) , Bill ,2023. Source: National Assembly Bills.",Full text unavailable at scrape time but available at: https://www.parliament.go.ke/sites/default/files/2024-02/THE%20SEXUAL%20OFFENCES%20%28AMENDMENT%29%20%2C%20BILL%20%2C2023.pdf,pending,2026-02-11T03:02:53.732922
"The Universities (amendment) (no.5) Bill, 2023",National Assembly,Amendment,2023-01-01,https://www.parliament.go.ke/sites/default/files/2024-02/THE%20UNIVERSITIES%20%28AMENDMENT%29%20%28NO.5%29%20BILL%2C%202023.pdf,https://www.parliament.go.ke/sites/default/files/2024-02/THE%20UNIVERSITIES%20%28AMENDMENT%29%20%28NO.5%29%20BILL%2C%202023.pdf,National Assembly Bills,Legislative,"Bill before Parliament: The Universities (amendment) (no.5) Bill, 2023. Source: National Assembly Bills.",Full text unavailable at scrape time but available at: https://www.parliament.go.ke/sites/default/files/2024-02/THE%20UNIVERSITIES%20%28AMENDMENT%29%20%28NO.5%29%20BILL%2C%202023.pdf,pending,2026-02-11T03:02:53.733434
The Water (amendment) Bill (national Assembly Bills No. 33 Of 2023),National Assembly,Amendment,2023-01-01,https://www.parliament.go.ke/sites/default/files/2024-02/The%20Water%20%28Amendment%29%20Bill%20%28National%20Assembly%20Bills%20No.%2033%20of%202023%29.pdf,https://www.parliament.go.ke/sites/default/files/2024-02/The%20Water%20%28Amendment%29%20Bill%20%28National%20Assembly%20Bills%20No.%2033%20of%202023%29.pdf,National Assembly Bills,Legislative,Bill before Parliament: The Water (amendment) Bill (national Assembly Bills No. 33 Of 2023). Source: National Assembly Bills.,Full text unavailable at scrape time but available at: https://www.parliament.go.ke/sites/default/files/2024-02/The%20Water%20%28Amendment%29%20Bill%20%28National%20Assembly%20Bills%20No.%2033%20of%202023%29.pdf,pending,2026-02-11T03:02:53.733434
"The Wildlife Conservation And Management (amendment) Bill, No. 46 Of 2023",National Assembly,Amendment,2023-01-01,https://www.parliament.go.ke/sites/default/files/2024-02/The%20Wildlife%20Conservation%20and%20Management%20%28Amendment%29%20Bill%2C%20No.%2046%20of%202023.pdf,https://www.parliament.go.ke/sites/default/files/2024-02/The%20Wildlife%20Conservation%20and%20Management%20%28Amendment%29%20Bill%2C%20No.%2046%20of%202023.pdf,National Assembly Bills,Legislative,"Bill before Parliament: The Wildlife Conservation And Management (amendment) Bill, No. 46 Of 2023. Source: National Assembly Bills.",Full text unavailable at scrape time but available at: https://www.parliament.go.ke/sites/default/files/2024-02/The%20Wildlife%20Conservation%20and%20Management%20%28Amendment%29%20Bill%2C%20No.%2046%20of%202023.pdf,pending,2026-02-11T03:02:53.734607
"The Universities ( Amendment) (no. 3) Bill, 2023",National Assembly,Amendment,2023-01-01,https://www.parliament.go.ke/sites/default/files/2024-02/The%20Universities%20%28%20Amendment%29%20%28No.%203%29%20Bill%2C%202023.pdf,https://www.parliament.go.ke/sites/default/files/2024-02/The%20Universities%20%28%20Amendment%29%20%28No.%203%29%20Bill%2C%202023.pdf,National Assembly Bills,Legislative,"Bill before Parliament: The Universities ( Amendment) (no. 3) Bill, 2023. Source: National Assembly Bills.",Full text unavailable at scrape time but available at: https://www.parliament.go.ke/sites/default/files/2024-02/The%20Universities%20%28%20Amendment%29%20%28No.%203%29%20Bill%2C%202023.pdf,pending,2026-02-11T03:02:53.735207
"The Social Health Insurance Bill, National Assembly Bills No. 58 Of 2023_0",National Assembly,Published,2023-01-01,https://www.parliament.go.ke/sites/default/files/2024-02/THE%20SOCIAL%20HEALTH%20INSURANCE%20BILL%2C%20NATIONAL%20ASSEMBLY%20BILLS%20NO.%2058%20OF%202023_0.pdf,https://www.parliament.go.ke/sites/default/files/2024-02/THE%20SOCIAL%20HEALTH%20INSURANCE%20BILL%2C%20NATIONAL%20ASSEMBLY%20BILLS%20NO.%2058%20OF%202023_0.pdf,National Assembly Bills,Legislative,"Bill before Parliament: The Social Health Insurance Bill, National Assembly Bills No. 58 Of 2023_0. Source: National Assembly Bills.",Full text unavailable at scrape time but available at: https://www.parliament.go.ke/sites/default/files/2024-02/THE%20SOCIAL%20HEALTH%20INSURANCE%20BILL%2C%20NATIONAL%20ASSEMBLY%20BILLS%20NO.%2058%20OF%202023_0.pdf,pending,2026-02-11T03:02:59.424228
"The Parliamentary Pensions (amendment) (no. 3) Bill, 2023",National Assembly,Amendment,2023-01-01,https://www.parliament.go.ke/sites/default/files/2024-02/The%20Parliamentary%20pensions%20%28Amendment%29%20%28No.%203%29%20Bill%2C%202023.pdf,https://www.parliament.go.ke/sites/default/files/2024-02/The%20Parliamentary%20pensions%20%28Amendment%29%20%28No.%203%29%20Bill%2C%202023.pdf,National Assembly Bills,Legislative,"Bill before Parliament: The Parliamentary Pensions (amendment) (no. 3) Bill, 2023. Source: National Assembly Bills.",Full text unavailable at scrape time but available at: https://www.parliament.go.ke/sites/default/files/2024-02/The%20Parliamentary%20pensions%20%28Amendment%29%20%28No.%203%29%20Bill%2C%202023.pdf,pending,2026-02-11T03:02:59.424792
"The Nuts And Oil Crops Development Bill, No.47 Of 2023",National Assembly,Published,2023-01-01,https://www.parliament.go.ke/sites/default/files/2024-02/The%20Nuts%20and%20Oil%20Crops%20Development%20Bill%2C%20No.47%20of%202023.pdf,https://www.parliament.go.ke/sites/default/files/2024-02/The%20Nuts%20and%20Oil%20Crops%20Development%20Bill%2C%20No.47%20of%202023.pdf,National Assembly Bills,Legislative,"Bill before Parliament: The Nuts And Oil Crops Development Bill, No.47 Of 2023. Source: National Assembly Bills.",Full text unavailable at scrape time but available at: https://www.parliament.go.ke/sites/default/files/2024-02/The%20Nuts%20and%20Oil%20Crops%20Development%20Bill%2C%20No.47%20of%202023.pdf,pending,2026-02-11T03:02:59.425296
"The National Government Administration Laws (amendment) Bill, 2023",National Assembly,Amendment,2023-01-01,https://www.parliament.go.ke/sites/default/files/2024-02/THE%20NATIONAL%20GOVERNMENT%20ADMINISTRATION%20LAWS%20%28AMENDMENT%29%20BILL%2C%202023.pdf,https://www.parliament.go.ke/sites/default/files/2024-02/THE%20NATIONAL%20GOVERNMENT%20ADMINISTRATION%20LAWS%20%28AMENDMENT%29%20BILL%2C%202023.pdf,National Assembly Bills,Legislative,"Bill before Parliament: The National Government Administration Laws (amendment) Bill, 2023. Source: National Assembly Bills.",Full text unavailable at scrape time but available at: https://www.parliament.go.ke/sites/default/files/2024-02/THE%20NATIONAL%20GOVERNMENT%20ADMINISTRATION%20LAWS%20%28AMENDMENT%29%20BILL%2C%202023.pdf,pending,2026-02-11T03:02:59.425808
"The Land Laws (amendment) (no.2) Bill, 2023-1",National Assembly,Amendment,2023-01-01,https://www.parliament.go.ke/sites/default/files/2024-02/The%20Land%20Laws%20%28Amendment%29%20%28No.2%29%20Bill%2C%202023-1.pdf,https://www.parliament.go.ke/sites/default/files/2024-02/The%20Land%20Laws%20%28Amendment%29%20%28No.2%29%20Bill%2C%202023-1.pdf,National Assembly Bills,Legislative,"Bill before Parliament: The Land Laws (amendment) (no.2) Bill, 2023-1. Source: National Assembly Bills.",Full text unavailable at scrape time but available at: https://www.parliament.go.ke/sites/default/files/2024-02/The%20Land%20Laws%20%28Amendment%29%20%28No.2%29%20Bill%2C%202023-1.pdf,pending,2026-02-11T03:02:59.425808
"The Kenya School Of Law (amendment) Bill, 2023 (2)",National Assembly,Amendment,2023-01-01,https://www.parliament.go.ke/sites/default/files/2024-02/The%20Kenya%20School%20Of%20Law%20%28Amendment%29%20Bill%2C%202023%20%282%29.pdf,https://www.parliament.go.ke/sites/default/files/2024-02/The%20Kenya%20School%20Of%20Law%20%28Amendment%29%20Bill%2C%202023%20%282%29.pdf,National Assembly Bills,Legislative,"Bill before Parliament: The Kenya School Of Law (amendment) Bill, 2023 (2). Source: National Assembly Bills.",Full text unavailable at scrape time but available at: https://www.parliament.go.ke/sites/default/files/2024-02/The%20Kenya%20School%20Of%20Law%20%28Amendment%29%20Bill%2C%202023%20%282%29.pdf,pending,2026-02-11T03:02:59.425808
"The Food & Feed Safety Control Co-ordination Bill, National Assembly Bills No. 28 Of 2023_0",National Assembly,Published,2023-01-01,https://www.parliament.go.ke/sites/default/files/2024-02/The%20Food%20%26%20Feed%20Safety%20Control%20Co-ordination%20Bill%2C%20National%20Assembly%20Bills%20No.%2028%20of%202023_0.pdf,https://www.parliament.go.ke/sites/default/files/2024-02/The%20Food%20%26%20Feed%20Safety%20Control%20Co-ordination%20Bill%2C%20National%20Assembly%20Bills%20No.%2028%20of%202023_0.pdf,National Assembly Bills,Legislative,"Bill before Parliament: The Food & Feed Safety Control Co-ordination Bill, National Assembly Bills No. 28 Of 2023_0. Source: National Assembly Bills.",Full text unavailable at scrape time but available at: https://www.parliament.go.ke/sites/default/files/2024-02/The%20Food%20%26%20Feed%20Safety%20Control%20Co-ordination%20Bill%2C%20National%20Assembly%20Bills%20No.%2028%20of%202023_0.pdf,pending,2026-02-11T03:02:59.426814
"The Energy (amendment) Bill, No.42 Of 2023",National Assembly,Amendment,2023-01-01,https://www.parliament.go.ke/sites/default/files/2024-02/The%20Energy%20%28Amendment%29%20Bill%2C%20No.42%20of%202023.pdf,https://www.parliament.go.ke/sites/default/files/2024-02/The%20Energy%20%28Amendment%29%20Bill%2C%20No.42%20of%202023.pdf,National Assembly Bills,Legislative,"Bill before Parliament: The Energy (amendment) Bill, No.42 Of 2023. Source: National Assembly Bills.",Full text unavailable at scrape time but available at: https://www.parliament.go.ke/sites/default/files/2024-02/The%20Energy%20%28Amendment%29%20Bill%2C%20No.42%20of%202023.pdf,pending,2026-02-11T03:02:59.427318
"The Digital Health Bill, National Assembly Bills No. 57 Of 2023",National Assembly,Published,2023-01-01,https://www.parliament.go.ke/sites/default/files/2024-02/THE%20DIGITAL%20HEALTH%20BILL%2C%20NATIONAL%20ASSEMBLY%20BILLS%20NO.%2057%20OF%202023.pdf,https://www.parliament.go.ke/sites/default/files/2024-02/THE%20DIGITAL%20HEALTH%20BILL%2C%20NATIONAL%20ASSEMBLY%20BILLS%20NO.%2057%20OF%202023.pdf,National Assembly Bills,Legislative,"Bill before Parliament: The Digital Health Bill, National Assembly Bills No. 57 Of 2023. Source: National Assembly Bills.",Full text unavailable at scrape time but available at: https://www.parliament.go.ke/sites/default/files/2024-02/THE%20DIGITAL%20HEALTH%20BILL%2C%20NATIONAL%20ASSEMBLY%20BILLS%20NO.%2057%20OF%202023.pdf,pending,2026-02-11T03:02:59.427835
"The Basic Education (amendment) Bill ,2023",National Assembly,Amendment,2023-01-01,https://www.parliament.go.ke/sites/default/files/2024-02/The%20Basic%20Education%20%28Amendment%29%20Bill%20%2C2023.pdf,https://www.parliament.go.ke/sites/default/files/2024-02/The%20Basic%20Education%20%28Amendment%29%20Bill%20%2C2023.pdf,National Assembly Bills,Legislative,"Bill before Parliament: The Basic Education (amendment) Bill ,2023. Source: National Assembly Bills.",Full text unavailable at scrape time but available at: https://www.parliament.go.ke/sites/default/files/2024-02/The%20Basic%20Education%20%28Amendment%29%20Bill%20%2C2023.pdf,pending,2026-02-11T03:02:59.428352
"The Affordable Housing Bill, 2023-1",National Assembly,Published,2023-01-01,https://www.parliament.go.ke/sites/default/files/2024-02/The%20Affordable%20Housing%20Bill%2C%202023-1.pdf,https://www.parliament.go.ke/sites/default/files/2024-02/The%20Affordable%20Housing%20Bill%2C%202023-1.pdf,National Assembly Bills,Legislative,"Bill before Parliament: The Affordable Housing Bill, 2023-1. Source: National Assembly Bills.",Full text unavailable at scrape time but available at: https://www.parliament.go.ke/sites/default/files/2024-02/The%20Affordable%20Housing%20Bill%2C%202023-1.pdf,pending,2026-02-11T03:02:59.428968
Standing Committee On Labour And Social Welfare Report On The County Hall Of Fame Bill 2023 Senate Bills No 18 Of 2023 (1),Senate,Published,2023-01-01,https://www.parliament.go.ke/sites/default/files/2024-02/Standing%20Committee%20on%20Labour%20and%20Social%20Welfare%20Report%20on%20the%20County%20Hall%20of%20Fame%20Bill%202023%20Senate%20Bills%20No%2018%20of%202023%20%281%29.pdf,https://www.parliament.go.ke/sites/default/files/2024-02/Standing%20Committee%20on%20Labour%20and%20Social%20Welfare%20Report%20on%20the%20County%20Hall%20of%20Fame%20Bill%202023%20Senate%20Bills%20No%2018%20of%202023%20%281%29.pdf,National Assembly Bills,Legislative,Bill before Parliament: Standing Committee On Labour And Social Welfare Report On The County Hall Of Fame Bill 2023 Senate Bills No 18 Of 2023 (1). Source: National Assembly Bills.,Full text unavailable at scrape time but available at: https://www.parliament.go.ke/sites/default/files/2024-02/Standing%20Committee%20on%20Labour%20and%20Social%20Welfare%20Report%20on%20the%20County%20Hall%20of%20Fame%20Bill%202023%20Senate%20Bills%20No%2018%20of%202023%20%281%29.pdf,pending,2026-02-11T03:02:59.429473
