run,cached,step,type,request_id,ip_addr,full_url,url,documentURL,is_secure,method,host,frame_id,responseCode,request_type,load_ms,ttfb_ms,load_start,load_start_float,bytesIn,objectSize,objectSizeUncompressed,expires,cacheControl,contentType,contentEncoding,socket,protocol,dns_start,dns_end,connect_start,connect_end,ssl_start,ssl_end,initiator,initiator_line,initiator_column,initiator_function,initiator_type,priority,initial_priority,bytesOut,score_cache,score_cdn,score_gzip,score_cookies,score_keep-alive,score_compress,dns_ms,connect_ms,ssl_ms,gzip_total,gzip_save,image_total,image_save,cache_time,cdn_provider,created,netlog_id,final_base_page,is_base_page,load_end,ttfb_start,ttfb_end,download_start,download_end,download_ms,all_start,all_end,all_ms,index,number,cpu.EvaluateScript,cpu.v8.compile,cpu.FunctionCall,cpuTime,renderBlocking,socket_group,http2_stream_id,http2_stream_dependency,http2_stream_weight,http2_stream_exclusive,tls_version,tls_resumed,tls_next_proto,tls_cipher_suite,server_port,
1,0,Step_1,3,7B29BF27701BE51E50061730FB3CC43C,104.18.38.10,https://iruahxgkrucidihnfytq.supabase.co/rest/v1/media_content?select=*%2Citems%3Amedia_items%28*%29&status=eq.published&tags=cs.%7Bspecial-edition%7D&order=created_at.desc&limit=1,/rest/v1/media_content?select=*%2Citems%3Amedia_items%28*%29&status=eq.published&tags=cs.%7Bspecial-edition%7D&order=created_at.desc&limit=1,,1,OPTIONS,iruahxgkrucidihnfytq.supabase.co,C0F74C28391BC31A5A0CC339F6907D06,200,Preflight,182.00,182.00,"39,070.00","39,070.00",0,0,,,,,,427,h3,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,https://iruahxgkrucidihnfytq.supabase.co/rest/v1/media_content?select=*%2Citems%3Amedia_items%28*%29&status=eq.published&tags=cs.%7Bspecial-edition%7D&order=created_at.desc&limit=1,,,,preflight,High,High,2359,-1,100,-1,0,100,-1,-1.00,-1.00,-1.00,,,,,,Cloudflare,39069,492,0,0,"39,252.00","39,070.00","39,252.00","39,252.00","39,252.00",0.00,"39,070.00","39,252.00",182.00,28,29,,,,,,,,,,,,,,,,
1,0,Step_1,3,285459.43,172.64.150.216,https://in-automate.brevo.com/p?key=u9woqr28f9yeajgrw42u15su&cuid=d6062dd5-d711-4085-abe4-66fd4ec6d9bb&ma_url=https%3A%2F%2Fwww.civiceducationkenya.com%2F&sib_type=page&ma_title=Civic%20Education%20Kenya%20-%20Educate%20%E2%80%A2%20Amplify%20%E2%80%A2%20Empower&sib_name=Civic%20Education%20Kenya%20-%20Educate%20%E2%80%A2%20Amplify%20%E2%80%A2%20Empower&ma_referrer=&ma_path=%2F,/p?key=u9woqr28f9yeajgrw42u15su&cuid=d6062dd5-d711-4085-abe4-66fd4ec6d9bb&ma_url=https%3A%2F%2Fwww.civiceducationkenya.com%2F&sib_type=page&ma_title=Civic%20Education%20Kenya%20-%20Educate%20%E2%80%A2%20Amplify%20%E2%80%A2%20Empower&sib_name=Civic%20Education%20Kenya%20-%20Educate%20%E2%80%A2%20Amplify%20%E2%80%A2%20Empower&ma_referrer=&ma_path=%2F,,1,GET,in-automate.brevo.com,C0F74C28391BC31A5A0CC339F6907D06,204,XHR,370.00,370.00,"39,229.00","39,229.00",0,0,,,no-cache,,,484,HTTP/2,"38,692.00","38,867.00","38,868.00","39,041.00","39,041.00","39,228.00",https://sibautomation.com/sa.js?key=u9woqr28f9yeajgrw42u15su,113,92,hl.send,script,High,High,2989,-1,100,-1,0,100,-1,175.00,173.00,187.00,,,,,,Cloudflare,38690,469,0,0,"39,599.00","39,229.00","39,599.00","39,599.00","39,599.00",0.00,"38,692.00","39,599.00",905.00,29,30,,,,,,pm/https://in-automate.brevo.com <https://civiceducationkenya.com same_site>,1,0,220,1,TLS 1.3,False,h2,4865,443,
1,0,Step_1,3,285459.44,104.18.38.10,https://iruahxgkrucidihnfytq.supabase.co/rest/v1/media_content?select=*%2Citems%3Amedia_items%28*%29&status=eq.published&tags=cs.%7Bspecial-edition%7D&order=created_at.desc&limit=1,/rest/v1/media_content?select=*%2Citems%3Amedia_items%28*%29&status=eq.published&tags=cs.%7Bspecial-edition%7D&order=created_at.desc&limit=1,,1,GET,iruahxgkrucidihnfytq.supabase.co,C0F74C28391BC31A5A0CC339F6907D06,200,Fetch,832.00,830.00,"39,253.00","39,253.00",1068,1068,7526,,,application/vnd.pgrst.object+json,gzip,427,h3,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,https://www.civiceducationkenya.com/assets/index-O80M7bll.js,109,42675,,script,High,High,4075,0,100,100,0,100,-1,-1.00,-1.00,-1.00,1925,0,,,0.00,Cloudflare,39069,491,0,0,"40,085.00","39,253.00","40,083.00","40,083.00","40,085.00",2.00,"39,253.00","40,085.00",832.00,30,31,,,,,,,,,,,,,,,,
1,0,Step_1,3,285459.45,172.67.195.87,https://www.civiceducationkenya.com/context/icons%206/load.svg,/context/icons%206/load.svg,,1,GET,www.civiceducationkenya.com,C0F74C28391BC31A5A0CC339F6907D06,200,Image,303.00,299.00,"40,137.00","40,137.00",2802,2802,7258,,"public, max-age=14400, must-revalidate",text/html,zstd,388,h3,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,,,,,other,Low,Low,3922,-1,100,36,0,100,-1,-1.00,-1.00,-1.00,7258,4614,,,,Cloudflare,40136,507,0,0,"40,440.00","40,137.00","40,436.00","40,436.00","40,440.00",4.00,"40,137.00","40,440.00",303.00,31,32,,,,,,,,,,,,,,,,
1,0,Step_1,3,285459.46,172.67.195.87,https://www.civiceducationkenya.com/lottie-like.json,/lottie-like.json,,1,GET,www.civiceducationkenya.com,C0F74C28391BC31A5A0CC339F6907D06,403,Fetch,207.00,204.00,"40,186.00","40,186.00",3587,3587,5892,,,text/html,zstd,388,h3,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,https://www.civiceducationkenya.com/assets/index-O80M7bll.js,8167,68902,,script,High,High,3583,-1,100,-1,0,-1,-1,-1.00,-1.00,-1.00,,,,,,Cloudflare,40184,513,0,0,"40,393.00","40,186.00","40,390.00","40,390.00","40,393.00",3.00,"40,186.00","40,393.00",207.00,32,33,,,,,,,,,,,,,,,,
1,0,Step_1,3,1FB0BF2EC2C065FE99D5D7307A6FEBD7,104.18.38.10,https://iruahxgkrucidihnfytq.supabase.co/rest/v1/platform_campaigns?select=*&section_target=eq.home_hero&is_active=eq.true&limit=1,/rest/v1/platform_campaigns?select=*&section_target=eq.home_hero&is_active=eq.true&limit=1,,1,OPTIONS,iruahxgkrucidihnfytq.supabase.co,C0F74C28391BC31A5A0CC339F6907D06,200,Preflight,180.00,180.00,"40,269.00","40,269.00",0,0,,,,,,427,h3,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,https://iruahxgkrucidihnfytq.supabase.co/rest/v1/platform_campaigns?select=*&section_target=eq.home_hero&is_active=eq.true&limit=1,,,,preflight,High,High,2209,-1,100,-1,0,100,-1,-1.00,-1.00,-1.00,,,,,,Cloudflare,40262,551,0,0,"40,449.00","40,269.00","40,449.00","40,449.00","40,449.00",0.00,"40,269.00","40,449.00",180.00,33,34,,,,,,,,,,,,,,,,
1,0,Step_1,3,CFD6CFEA0C4E82084E047DACD67F5EB9,104.18.38.10,https://iruahxgkrucidihnfytq.supabase.co/rest/v1/bills?select=*&order=created_at.desc&limit=3,/rest/v1/bills?select=*&order=created_at.desc&limit=3,,1,OPTIONS,iruahxgkrucidihnfytq.supabase.co,C0F74C28391BC31A5A0CC339F6907D06,200,Preflight,179.00,179.00,"40,277.00","40,277.00",0,0,,,,,,427,h3,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,https://iruahxgkrucidihnfytq.supabase.co/rest/v1/bills?select=*&order=created_at.desc&limit=3,,,,preflight,High,High,2098,-1,100,-1,0,100,-1,-1.00,-1.00,-1.00,,,,,,Cloudflare,40268,557,0,0,"40,456.00","40,277.00","40,456.00","40,456.00","40,456.00",0.00,"40,277.00","40,456.00",179.00,34,35,,,,,,,,,,,,,,,,
1,0,Step_1,3,49530F3F26CBA62BD32F68E1868E4700,104.18.38.10,https://iruahxgkrucidihnfytq.supabase.co/rest/v1/platform_campaigns?select=*&section_target=eq.home_mid&is_active=eq.true&limit=1,/rest/v1/platform_campaigns?select=*&section_target=eq.home_mid&is_active=eq.true&limit=1,,1,OPTIONS,iruahxgkrucidihnfytq.supabase.co,C0F74C28391BC31A5A0CC339F6907D06,200,Preflight,181.00,181.00,"40,278.00","40,278.00",0,0,,,,,,427,h3,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,https://iruahxgkrucidihnfytq.supabase.co/rest/v1/platform_campaigns?select=*&section_target=eq.home_mid&is_active=eq.true&limit=1,,,,preflight,High,High,2206,-1,100,-1,0,100,-1,-1.00,-1.00,-1.00,,,,,,Cloudflare,40269,563,0,0,"40,459.00","40,278.00","40,459.00","40,459.00","40,459.00",0.00,"40,278.00","40,459.00",181.00,35,36,,,,,,,,,,,,,,,,
1,0,Step_1,3,4E2D10630C692F608E17174BC16F84E5,104.18.38.10,https://iruahxgkrucidihnfytq.supabase.co/rest/v1/blog_posts?select=*&status=eq.published&order=published_at.desc&limit=2,/rest/v1/blog_posts?select=*&status=eq.published&order=published_at.desc&limit=2,,1,OPTIONS,iruahxgkrucidihnfytq.supabase.co,C0F74C28391BC31A5A0CC339F6907D06,200,Preflight,181.00,181.00,"40,278.00","40,278.00",0,0,,,,,,427,h3,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,https://iruahxgkrucidihnfytq.supabase.co/rest/v1/blog_posts?select=*&status=eq.published&order=published_at.desc&limit=2,,,,preflight,High,High,2179,-1,100,-1,0,100,-1,-1.00,-1.00,-1.00,,,,,,Cloudflare,40277,569,0,0,"40,459.00","40,278.00","40,459.00","40,459.00","40,459.00",0.00,"40,278.00","40,459.00",181.00,36,37,,,,,,,,,,,,,,,,
1,0,Step_1,3,5EC0436911B473DF5DD0829949E62FE1,104.18.38.10,https://iruahxgkrucidihnfytq.supabase.co/rest/v1/volunteer_opportunities?select=*&status=eq.open&order=created_at.desc&limit=6,/rest/v1/volunteer_opportunities?select=*&status=eq.open&order=created_at.desc&limit=6,,1,OPTIONS,iruahxgkrucidihnfytq.supabase.co,C0F74C28391BC31A5A0CC339F6907D06,200,Preflight,179.00,179.00,"40,290.00","40,290.00",0,0,,,,,,427,h3,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,https://iruahxgkrucidihnfytq.supabase.co/rest/v1/volunteer_opportunities?select=*&status=eq.open&order=created_at.desc&limit=6,,,,preflight,High,High,2197,-1,100,-1,0,100,-1,-1.00,-1.00,-1.00,,,,,,Cloudflare,40290,575,0,0,"40,469.00","40,290.00","40,469.00","40,469.00","40,469.00",0.00,"40,290.00","40,469.00",179.00,37,38,,,,,,,,,,,,,,,,
1,0,Step_1,3,285459.60,104.18.38.10,https://iruahxgkrucidihnfytq.supabase.co/rest/v1/platform_campaigns?select=*&section_target=eq.home_hero&is_active=eq.true&limit=1,/rest/v1/platform_campaigns?select=*&section_target=eq.home_hero&is_active=eq.true&limit=1,,1,GET,iruahxgkrucidihnfytq.supabase.co,C0F74C28391BC31A5A0CC339F6907D06,200,Fetch,388.00,387.00,"40,451.00","40,451.00",2,2,2,,,application/json,,427,h3,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,https://www.civiceducationkenya.com/assets/index-O80M7bll.js,109,42675,,script,High,High,3835,0,100,-1,0,100,-1,-1.00,-1.00,-1.00,,,,,0.00,Cloudflare,40262,550,0,0,"40,839.00","40,451.00","40,838.00","40,838.00","40,839.00",1.00,"40,451.00","40,839.00",388.00,38,39,,,,,,,,,,,,,,,,
1,0,Step_1,3,285459.61,104.18.38.10,https://iruahxgkrucidihnfytq.supabase.co/rest/v1/bills?select=*&order=created_at.desc&limit=3,/rest/v1/bills?select=*&order=created_at.desc&limit=3,,1,GET,iruahxgkrucidihnfytq.supabase.co,C0F74C28391BC31A5A0CC339F6907D06,200,Fetch,419.00,410.00,"40,458.00","40,458.00",9951,9951,30819,,,application/json,gzip,427,h3,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,https://www.civiceducationkenya.com/assets/index-O80M7bll.js,109,42675,,script,High,High,3724,0,100,100,0,100,-1,-1.00,-1.00,-1.00,10749,0,,,0.00,Cloudflare,40268,556,0,0,"40,877.00","40,458.00","40,868.00","40,868.00","40,877.00",9.00,"40,458.00","40,877.00",419.00,39,40,,,,,,,,,,,,,,,,
1,0,Step_1,3,285459.62,104.18.38.10,https://iruahxgkrucidihnfytq.supabase.co/rest/v1/platform_campaigns?select=*&section_target=eq.home_mid&is_active=eq.true&limit=1,/rest/v1/platform_campaigns?select=*&section_target=eq.home_mid&is_active=eq.true&limit=1,,1,GET,iruahxgkrucidihnfytq.supabase.co,C0F74C28391BC31A5A0CC339F6907D06,200,Fetch,852.00,852.00,"40,461.00","40,461.00",2,2,2,,,application/json,,427,h3,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,https://www.civiceducationkenya.com/assets/index-O80M7bll.js,109,42675,,script,High,High,3832,0,100,-1,0,100,-1,-1.00,-1.00,-1.00,,,,,0.00,Cloudflare,40269,562,0,0,"41,313.00","40,461.00","41,313.00","41,313.00","41,313.00",0.00,"40,461.00","41,313.00",852.00,40,41,,,,,,,,,,,,,,,,
1,0,Step_1,3,285459.63,104.18.38.10,https://iruahxgkrucidihnfytq.supabase.co/rest/v1/blog_posts?select=*&status=eq.published&order=published_at.desc&limit=2,/rest/v1/blog_posts?select=*&status=eq.published&order=published_at.desc&limit=2,,1,GET,iruahxgkrucidihnfytq.supabase.co,C0F74C28391BC31A5A0CC339F6907D06,200,Fetch,813.00,805.00,"40,462.00","40,462.00",8058,8058,18799,,,application/json,gzip,427,h3,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,https://www.civiceducationkenya.com/assets/index-O80M7bll.js,109,42675,,script,High,High,3805,0,100,100,0,100,-1,-1.00,-1.00,-1.00,8868,0,,,0.00,Cloudflare,40277,568,0,0,"41,275.00","40,462.00","41,267.00","41,267.00","41,275.00",8.00,"40,462.00","41,275.00",813.00,41,42,,,,,,,,,,,,,,,,
1,0,Step_1,3,285459.64,104.18.38.10,https://iruahxgkrucidihnfytq.supabase.co/rest/v1/volunteer_opportunities?select=*&status=eq.open&order=created_at.desc&limit=6,/rest/v1/volunteer_opportunities?select=*&status=eq.open&order=created_at.desc&limit=6,,1,GET,iruahxgkrucidihnfytq.supabase.co,C0F74C28391BC31A5A0CC339F6907D06,200,Fetch,841.00,805.00,"40,471.00","40,471.00",510,510,857,,,application/json,gzip,427,h3,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,https://www.civiceducationkenya.com/assets/index-O80M7bll.js,109,42675,,script,High,High,3823,0,100,100,0,100,-1,-1.00,-1.00,-1.00,1314,0,,,0.00,Cloudflare,40290,574,0,0,"41,312.00","40,471.00","41,276.00","41,276.00","41,312.00",36.00,"40,471.00","41,312.00",841.00,42,43,,,,,,,,,,,,,,,,
1,0,Step_1,3,713F322AE22C0F2FD7BA7A84F201C232,104.18.38.10,https://iruahxgkrucidihnfytq.supabase.co/rest/v1/bill_follows?select=*&bill_id=eq.c850ac48-fbad-4c46-bac0-295426af8c16,/rest/v1/bill_follows?select=*&bill_id=eq.c850ac48-fbad-4c46-bac0-295426af8c16,,1,OPTIONS,iruahxgkrucidihnfytq.supabase.co,C0F74C28391BC31A5A0CC339F6907D06,200,Preflight,181.00,181.00,"40,959.00","40,959.00",0,0,,,,,,427,h3,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,https://iruahxgkrucidihnfytq.supabase.co/rest/v1/bill_follows?select=*&bill_id=eq.c850ac48-fbad-4c46-bac0-295426af8c16,,,,preflight,High,High,2197,-1,100,-1,0,100,-1,-1.00,-1.00,-1.00,,,,,,Cloudflare,40956,616,0,0,"41,140.00","40,959.00","41,140.00","41,140.00","41,140.00",0.00,"40,959.00","41,140.00",181.00,43,44,,,,,,,,,,,,,,,,
1,0,Step_1,3,67655B14A98702CFAB8152BC49F1492B,104.18.38.10,https://iruahxgkrucidihnfytq.supabase.co/rest/v1/bill_follows?select=*&bill_id=eq.ea059300-df34-4c2e-a5ec-d51d351753a3,/rest/v1/bill_follows?select=*&bill_id=eq.ea059300-df34-4c2e-a5ec-d51d351753a3,,1,OPTIONS,iruahxgkrucidihnfytq.supabase.co,C0F74C28391BC31A5A0CC339F6907D06,200,Preflight,179.00,179.00,"40,959.00","40,959.00",0,0,,,,,,427,h3,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,https://iruahxgkrucidihnfytq.supabase.co/rest/v1/bill_follows?select=*&bill_id=eq.ea059300-df34-4c2e-a5ec-d51d351753a3,,,,preflight,High,High,2197,-1,100,-1,0,100,-1,-1.00,-1.00,-1.00,,,,,,Cloudflare,40957,622,0,0,"41,138.00","40,959.00","41,138.00","41,138.00","41,138.00",0.00,"40,959.00","41,138.00",179.00,44,45,,,,,,,,,,,,,,,,
1,0,Step_1,3,41AF3FDAD1B0B5A612873223F6651211,104.18.38.10,https://iruahxgkrucidihnfytq.supabase.co/rest/v1/bill_follows?select=*&bill_id=eq.c25df28d-c816-41e0-b080-66ebac03cf73,/rest/v1/bill_follows?select=*&bill_id=eq.c25df28d-c816-41e0-b080-66ebac03cf73,,1,OPTIONS,iruahxgkrucidihnfytq.supabase.co,C0F74C28391BC31A5A0CC339F6907D06,200,Preflight,184.00,184.00,"40,959.00","40,959.00",0,0,,,,,,427,h3,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,https://iruahxgkrucidihnfytq.supabase.co/rest/v1/bill_follows?select=*&bill_id=eq.c25df28d-c816-41e0-b080-66ebac03cf73,,,,preflight,High,High,2197,-1,100,-1,0,100,-1,-1.00,-1.00,-1.00,,,,,,Cloudflare,40958,628,0,0,"41,143.00","40,959.00","41,143.00","41,143.00","41,143.00",0.00,"40,959.00","41,143.00",184.00,45,46,,,,,,,,,,,,,,,,
1,0,Step_1,3,285459.66,104.18.38.10,https://iruahxgkrucidihnfytq.supabase.co/rest/v1/bill_follows?select=*&bill_id=eq.ea059300-df34-4c2e-a5ec-d51d351753a3,/rest/v1/bill_follows?select=*&bill_id=eq.ea059300-df34-4c2e-a5ec-d51d351753a3,,1,HEAD,iruahxgkrucidihnfytq.supabase.co,C0F74C28391BC31A5A0CC339F6907D06,200,Fetch,401.00,401.00,"41,142.00","41,142.00",0,0,,,,application/json,br,427,h3,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,https://www.civiceducationkenya.com/assets/index-O80M7bll.js,109,42675,,script,High,High,3871,0,100,-1,0,100,-1,-1.00,-1.00,-1.00,,,,,0.00,Cloudflare,40957,621,0,0,"41,543.00","41,142.00","41,543.00","41,543.00","41,543.00",0.00,"41,142.00","41,543.00",401.00,46,47,,,,,,,,,,,,,,,,
1,0,Step_1,3,285459.65,104.18.38.10,https://iruahxgkrucidihnfytq.supabase.co/rest/v1/bill_follows?select=*&bill_id=eq.c850ac48-fbad-4c46-bac0-295426af8c16,/rest/v1/bill_follows?select=*&bill_id=eq.c850ac48-fbad-4c46-bac0-295426af8c16,,1,HEAD,iruahxgkrucidihnfytq.supabase.co,C0F74C28391BC31A5A0CC339F6907D06,200,Fetch,386.00,386.00,"41,147.00","41,147.00",0,0,,,,application/json,br,427,h3,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,https://www.civiceducationkenya.com/assets/index-O80M7bll.js,109,42675,,script,High,High,3871,0,100,-1,0,100,-1,-1.00,-1.00,-1.00,,,,,0.00,Cloudflare,40956,615,0,0,"41,533.00","41,147.00","41,533.00","41,533.00","41,533.00",0.00,"41,147.00","41,533.00",386.00,47,48,,,,,,,,,,,,,,,,
1,0,Step_1,3,285459.67,104.18.38.10,https://iruahxgkrucidihnfytq.supabase.co/rest/v1/bill_follows?select=*&bill_id=eq.c25df28d-c816-41e0-b080-66ebac03cf73,/rest/v1/bill_follows?select=*&bill_id=eq.c25df28d-c816-41e0-b080-66ebac03cf73,,1,HEAD,iruahxgkrucidihnfytq.supabase.co,C0F74C28391BC31A5A0CC339F6907D06,200,Fetch,398.00,398.00,"41,148.00","41,148.00",0,0,,,,application/json,br,427,h3,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,https://www.civiceducationkenya.com/assets/index-O80M7bll.js,109,42675,,script,High,High,3871,0,100,-1,0,100,-1,-1.00,-1.00,-1.00,,,,,0.00,Cloudflare,40958,627,0,0,"41,546.00","41,148.00","41,546.00","41,546.00","41,546.00",0.00,"41,148.00","41,546.00",398.00,48,49,,,,,,,,,,,,,,,,
1,0,Step_1,3,285459.47,140.248.132.193,https://i.imgur.com/yliiE59.png,/yliiE59.png,,1,GET,i.imgur.com,C0F74C28391BC31A5A0CC339F6907D06,200,Image,680.00,318.00,"41,213.00","41,213.00",32299,32299,32299,,"public, max-age=31536000",image/png,,610,HTTP/2,"40,193.00","40,571.00","40,571.00","40,885.00","40,885.00","41,212.00",,,,,other,Low,Low,2089,100,100,-1,0,100,100,378.00,314.00,327.00,,,0,32299,"30,235,734.00",Fastly,40190,519,0,0,"41,893.00","41,213.00","41,531.00","41,531.00","41,893.00",362.00,"40,193.00","41,893.00","1,699.00",49,50,,,,,,https://i.imgur.com <https://civiceducationkenya.com same_site>,1,0,147,1,TLS 1.2,False,h2,49199,443,
1,0,Step_1,3,285459.48,140.248.132.193,https://i.imgur.com/fiNsUhT.png,/fiNsUhT.png,,1,GET,i.imgur.com,C0F74C28391BC31A5A0CC339F6907D06,200,Image,"2,368.00",316.00,"41,213.00","41,213.00",732014,732014,732014,,"public, max-age=31536000",image/png,,610,HTTP/2,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,,,,,other,Low,Low,2089,100,100,-1,0,100,-1,-1.00,-1.00,-1.00,,,0,732014,"31,156,627.00",Fastly,40195,532,0,0,"43,581.00","41,213.00","41,529.00","41,529.00","43,581.00","2,052.00","41,213.00","43,581.00","2,368.00",50,51,,,,,,https://i.imgur.com <https://civiceducationkenya.com same_site>,3,1,147,1,,,,,443,
1,0,Step_1,3,285459.50,140.248.132.193,https://i.imgur.com/CIVKU5B.png,/CIVKU5B.png,,1,GET,i.imgur.com,C0F74C28391BC31A5A0CC339F6907D06,200,Image,"1,848.00",379.00,"41,213.00","41,213.00",166517,166517,166517,,"public, max-age=31536000",image/png,,610,HTTP/2,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,,,,,other,Low,Low,2089,100,100,-1,0,100,100,-1.00,-1.00,-1.00,,,0,166517,"31,170,493.00",Fastly,40199,542,0,0,"43,061.00","41,213.00","41,592.00","41,592.00","43,061.00","1,469.00","41,213.00","43,061.00","1,848.00",51,52,,,,,,https://i.imgur.com <https://civiceducationkenya.com same_site>,5,3,147,1,,,,,443,
1,0,Step_1,3,285459.49,140.248.132.193,https://i.imgur.com/9eYyCXj.png,/9eYyCXj.png,,1,GET,i.imgur.com,C0F74C28391BC31A5A0CC339F6907D06,200,Image,"2,876.00",378.00,"41,214.00","41,214.00",740275,740275,740275,,"public, max-age=31536000",image/png,,610,HTTP/2,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,,,,,other,Low,Low,2089,100,100,-1,0,100,-1,-1.00,-1.00,-1.00,,,0,740275,"30,445,068.00",Fastly,40197,537,0,0,"44,090.00","41,214.00","41,592.00","41,592.00","44,090.00","2,498.00","41,214.00","44,090.00","2,876.00",52,53,,,,,,https://i.imgur.com <https://civiceducationkenya.com same_site>,7,5,147,1,,,,,443,
1,0,Step_1,3,285459.57,172.67.195.87,https://cdn.civiceducationkenya.com/green-under-siege/4.png,/green-under-siege/4.png,,1,GET,cdn.civiceducationkenya.com,C0F74C28391BC31A5A0CC339F6907D06,200,Image,"2,915.00",250.00,"42,657.00","42,657.00",1247226,1247226,1247226,,max-age=14400,image/png,,685,HTTP/2,"41,551.00","42,026.00","42,236.00","42,427.00","42,428.00","42,656.00",,,,,other,Low,Low,3634,50,100,-1,0,100,100,475.00,191.00,228.00,,,0,1247226,"10,724.00",Cloudflare,40252,548,0,0,"45,572.00","42,657.00","42,907.00","42,907.00","45,572.00","2,665.00","41,551.00","45,572.00","3,809.00",53,54,,,,,,https://cdn.civiceducationkenya.com <https://civiceducationkenya.com same_site>,1,0,147,1,TLS 1.3,False,h2,4865,443,
1,0,Step_1,3,285459.59,172.67.195.87,https://cdn.civiceducationkenya.com/green-under-siege/5.png,/green-under-siege/5.png,,1,GET,cdn.civiceducationkenya.com,C0F74C28391BC31A5A0CC339F6907D06,200,Image,"4,275.00",253.00,"42,657.00","42,657.00",1752151,1752151,1752151,,max-age=14400,image/png,,685,HTTP/2,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,,,,,other,Low,Low,3634,50,100,-1,0,100,100,-1.00,-1.00,-1.00,,,0,1752151,"10,724.00",Cloudflare,40252,549,0,0,"46,932.00","42,657.00","42,910.00","42,910.00","46,932.00","4,022.00","42,657.00","46,932.00","4,275.00",54,55,,,,,,https://cdn.civiceducationkenya.com <https://civiceducationkenya.com same_site>,3,1,147,1,,,,,443,
1,0,Step_2,3,CE10C1620BC8F86AA4F622C8BBA3C611-1,172.67.195.87,https://www.civiceducationkenya.com/legislative-tracker,/legislative-tracker,,1,GET,www.civiceducationkenya.com,C0F74C28391BC31A5A0CC339F6907D06,403,Document,216.00,214.00,209.00,209.00,1883,1883,6136,,,text/html,zstd,698,h3,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,https://challenges.cloudflare.com/cdn-cgi/challenge-platform/h/g/turnstile/f/av0/rch/t5n60/0x4AAAAAAADnPIDROrmt1Wwj/light/fbE/new/normal?lang=auto,,,,script,Highest,Highest,1069,-1,100,-1,0,-1,-1,-1.00,-1.00,-1.00,,,,,,Cloudflare,0,699,0,0,425.00,209.00,423.00,423.00,425.00,2.00,209.00,425.00,216.00,0,1,2,0,0,3.00,,,,,,,,,,,,
1,0,Step_2,3,99999.99999.1,,https://www.civiceducationkenya.com/legislative-tracker,/legislative-tracker,,1,,www.civiceducationkenya.com,C0F74C28391BC31A5A0CC339F6907D06,403,,288.00,231.00,428.00,428.00,3789,3789,6136,,,text/html,zstd,,QUIC,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,,,,,,Highest,,0,-1,-1,-1,0,-1,-1,-1.00,-1.00,-1.00,,,,,,,427,723,0,0,716.00,428.00,659.00,659.00,716.00,57.00,428.00,716.00,288.00,1,2,,,,,,,,,,,,,,,,
1,0,Step_2,3,285882.2,172.67.195.87,https://www.civiceducationkenya.com/cdn-cgi/challenge-platform/h/g/orchestrate/chl_page/v1?ray=a192dc196b24253d,/cdn-cgi/challenge-platform/h/g/orchestrate/chl_page/v1?ray=a192dc196b24253d,,1,GET,www.civiceducationkenya.com,C0F74C28391BC31A5A0CC339F6907D06,200,Script,913.00,213.00,739.00,739.00,79383,79383,220648,,"private, max-age=0, no-store, no-cache, must-revalidate, post-check=0, pre-check=0",application/javascript,zstd,698,h3,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,https://www.civiceducationkenya.com/legislative-tracker,0,6093,,script,Low,Low,4948,-1,100,55,0,100,-1,-1.00,-1.00,-1.00,79680,35389,,,,Cloudflare,737,729,1,1,"1,652.00",739.00,952.00,952.00,"1,652.00",700.00,739.00,"1,652.00",913.00,2,3,10,4,1064,"1,079.00",non_blocking,,,,,,,,,,,
